rank,tier,score,market,code,name,price,min_buy,industry,deepest_layer,roe,gross_margin,net_margin,yoy,cagr,ocf_to_profit,debt_ratio,pe_ttm,pe_dyn,peg,eyield,exp_ret,discount,pb,market_cap_yi_hkd,fail_reasons
2442,-,26.12,hk,02177,优趣汇控股,2.43,243,港股,1,,,,,,,,15.08,15.08,,6.63,,0.0,0.55,4.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2443,-,26.1,hk,01057,浙江世宝,3.57,357,港股,1,,,,,,,,15.10,15.10,,6.62,,0.0,1.23,29.4,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2444,-,26.09,hk,06889,DYNAM JAPAN,2.79,279,港股,1,,,,,,,,15.11,15.11,,6.62,,0.0,0.30,19.3,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2445,-,26.08,hk,89988,阿里巴巴-WR,81.55,8155,港股,1,,,,,,,,15.12,15.12,,6.61,,0.0,1.46,15662.6,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2446,-,26.06,hk,08519,新享时代,0.22,22,港股,1,,,,,,,,15.14,15.14,,6.61,,0.0,39.51,0.3,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2447,-,26.05,hk,01928,金沙中国有限公司,13.05,1305,港股,1,,,,,,,,15.15,15.15,,6.60,,0.0,9.69,1056.2,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2448,-,26.04,hk,08066,品创控股,0.28,28,港股,1,,,,,,,,15.16,15.16,,6.60,,0.0,1.73,1.9,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2449,-,26.03,hk,00867,康哲药业,10.28,1028,港股,1,,,,,,,,15.17,15.17,,6.59,,0.0,1.30,250.1,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2450,-,26.0,hk,09988,阿里巴巴-W,92.85,9285,港股,1,,,,,,,,15.20,15.20,,6.58,,0.0,1.47,17832.8,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2451,-,25.93,hk,02663,应力控股,0.35,35,港股,1,,,,,,,,15.27,15.27,,6.55,,0.0,0.75,1.9,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2452,-,25.88,hk,06069,盛业,7.62,762,港股,1,,,,,,,,15.32,15.32,,6.53,,0.0,1.68,81.2,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2453,-,25.88,hk,02166,芯智控股,5.06,505,港股,1,,,,,,,,15.32,15.32,,6.53,,0.0,2.33,24.7,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2454,-,25.82,hk,02714,牧原股份,29.04,2904,港股,1,,,,,,,,15.38,15.38,,6.50,,0.0,1.72,1676.5,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2455,-,25.81,hk,02289,创美药业,7.30,730,港股,1,,,,,,,,15.39,15.39,,6.50,,0.0,1.16,7.9,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2456,-,25.8,hk,01072,东方电气,21.32,2132,港股,1,,,,,,,,15.40,15.40,,6.49,,0.0,1.39,737.3,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2457,-,25.77,hk,00005,汇丰控股,147.90,14790,港股,1,,,,,,,,15.43,15.43,,6.48,,0.0,1.65,25414.5,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2458,-,25.76,hk,01763,中国同辐,17.50,1750,港股,1,,,,,,,,15.44,15.44,,6.48,,0.0,0.97,56.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2459,-,25.68,hk,02149,贝克微,33.30,3329,港股,1,,,,,,,,15.53,15.53,,6.44,,0.0,1.48,21.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2460,-,25.63,hk,03677,正力新能,5.46,546,港股,1,,,,,,,,15.58,15.58,,6.42,,0.0,1.56,139.5,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2461,-,25.61,hk,03789,御佳控股,0.19,19,港股,1,,,,,,,,15.60,15.60,,6.41,,0.0,0.70,2.3,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2462,-,25.56,hk,02299,百宏实业,5.28,528,港股,1,,,,,,,,15.65,15.65,,6.39,,0.0,0.88,111.5,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2463,-,25.56,hk,00540,迅捷环球控股,0.20,19,港股,1,,,,,,,,15.65,15.65,,6.39,,0.0,1.27,1.2,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2464,-,25.55,hk,01941,烨星集团,0.48,48,港股,1,,,,,,,,15.66,15.66,,6.39,,0.0,0.78,1.9,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2465,-,25.53,hk,02218,安德利果汁,16.65,1664,港股,1,,,,,,,,15.68,15.68,,6.38,,0.0,1.72,55.6,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2466,-,25.5,hk,01050,嘉利国际,2.04,204,港股,1,,,,,,,,15.72,15.72,,6.36,,0.0,2.91,42.6,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2467,-,25.47,hk,02881,武汉有机,11.68,1168,港股,1,,,,,,,,15.75,15.75,,6.35,,0.0,1.42,10.9,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2468,-,25.29,hk,00851,盛源控股,0.17,17,港股,1,,,,,,,,15.94,15.94,,6.27,,0.0,1.22,1.5,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2469,-,25.2,hk,01948,优矩控股,4.17,417,港股,1,,,,,,,,16.04,16.04,,6.23,,0.0,1.44,25.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2470,-,25.19,hk,01187,可孚医疗,29.50,2950,港股,1,,,,,,,,16.05,16.05,,6.23,,0.0,1.15,69.6,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2471,-,25.16,hk,02460,华润饮料,7.32,732,港股,1,,,,,,,,16.09,16.09,,6.22,,0.0,1.48,175.5,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2472,-,24.98,hk,00046,科联系统,1.23,123,港股,1,,,,,,,,16.29,16.29,,6.14,,0.0,0.61,3.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2473,-,24.95,hk,01128,永利澳门,5.05,505,港股,1,,,,,,,,16.32,16.32,,6.13,,0.0,-1.97,265.9,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2474,-,24.91,hk,01588,畅捷通,4.60,459,港股,1,,,,,,,,16.37,16.37,,6.11,,0.0,1.41,14.8,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2475,-,24.85,hk,00069,香格里拉(亚洲),4.00,400,港股,1,,,,,,,,16.44,16.44,,6.08,,0.0,0.35,143.6,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2476,-,24.83,hk,02698,乐舒适,25.00,2500,港股,1,,,,,,,,16.46,16.46,,6.08,,0.0,3.12,155.2,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2477,-,24.81,hk,08149,浩德控股,0.12,12,港股,1,,,,,,,,16.49,16.49,,6.06,,0.0,0.28,1.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2478,-,24.79,hk,01221,SINO HOTELS,1.54,154,港股,1,,,,,,,,16.51,16.51,,6.06,,0.0,0.43,18.4,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2479,-,24.61,hk,06823,香港电讯-SS,11.66,1166,港股,1,,,,,,,,16.73,16.73,,5.98,,0.0,2.40,884.1,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2480,-,24.6,hk,00581,中国东方集团,1.12,112,港股,1,,,,,,,,16.74,16.74,,5.97,,0.0,0.17,41.7,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2481,-,24.57,hk,01470,富一国际控股,0.15,15,港股,1,,,,,,,,16.77,16.77,,5.96,,0.0,4.78,1.2,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2482,-,24.5,hk,09999,网易,202.40,20240,港股,1,,,,,,,,16.86,16.86,,5.93,,0.0,3.46,6457.9,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2483,-,24.46,hk,01399,锐信控股,0.37,37,港股,1,,,,,,,,16.91,16.91,,5.91,,0.0,0.33,4.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2484,-,24.41,hk,02551,晶科电子股份,2.17,217,港股,1,,,,,,,,16.97,16.97,,5.89,,0.0,0.80,11.7,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2485,-,24.39,hk,02096,先声药业,9.85,985,港股,1,,,,,,,,17.00,17.00,,5.88,,0.0,2.45,253.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2486,-,24.37,hk,08128,中国恒有源集团,0.03,2,港股,1,,,,,,,,17.02,17.02,,5.88,,0.0,0.43,1.2,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2487,-,24.37,hk,86618,京东健康-R,28.50,2850,港股,1,,,,,,,,17.02,17.02,,5.88,,0.0,1.52,915.2,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2488,-,24.35,hk,03668,兖煤澳大利亚,29.50,2950,港股,1,,,,,,,,17.05,17.05,,5.87,,0.0,0.83,389.5,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2489,-,24.33,hk,02559,嘀嗒出行,2.39,239,港股,1,,,,,,,,17.07,17.07,,5.86,,0.0,1.50,24.5,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2490,-,24.32,hk,01060,大麦娱乐,0.46,45,港股,1,,,,,,,,17.08,17.08,,5.85,,0.0,0.71,136.4,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2491,-,24.32,hk,00217,中国诚通发展集团,0.14,13,港股,1,,,,,,,,17.08,17.08,,5.85,,0.0,0.28,8.2,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2492,-,24.3,hk,06609,心玮医疗-B,40.62,4061,港股,1,,,,,,,,17.11,17.11,,5.84,,0.0,1.24,15.8,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2493,-,24.28,hk,09901,新东方-S,35.88,3588,港股,1,,,,,,,,17.13,17.13,,5.84,,0.0,1.77,567.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2494,-,24.22,hk,01123,中港照相,0.11,11,港股,1,,,,,,,,17.21,17.21,,5.81,,0.0,0.19,1.3,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2495,-,24.19,hk,01650,HYGIEIA GROUP,0.14,13,港股,1,,,,,,,,17.25,17.25,,5.80,,0.0,1.74,2.8,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2496,-,24.13,hk,02260,环龙控股,1.33,133,港股,1,,,,,,,,17.33,17.33,,5.77,,0.0,1.39,6.4,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2497,-,24.12,hk,02638,港灯-SS,6.18,618,港股,1,,,,,,,,17.34,17.34,,5.77,,0.0,1.09,546.1,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2498,-,24.09,hk,02482,维天运通,0.60,60,港股,1,,,,,,,,17.37,17.37,,5.76,,0.0,1.00,8.4,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2499,-,24.08,hk,01618,中国中冶,1.32,132,港股,1,,,,,,,,17.39,17.39,,5.75,,0.0,0.23,273.1,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2500,-,24.08,hk,00639,首钢资源,2.16,216,港股,1,,,,,,,,17.39,17.39,,5.75,,0.0,0.67,110.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2501,-,24.01,hk,00265,港誉智慧城市服务,1.54,154,港股,1,,,,,,,,17.48,17.48,,5.72,,0.0,1.29,4.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2502,-,24.01,hk,00222,闽信集团,3.50,350,港股,1,,,,,,,,17.48,17.48,,5.72,,0.0,0.25,20.9,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2503,-,23.96,hk,02132,誉燊丰控股,0.14,13,港股,1,,,,,,,,17.55,17.55,,5.70,,0.0,0.64,2.2,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2504,-,23.95,hk,00511,电视广播,2.23,223,港股,1,,,,,,,,17.56,17.56,,5.69,,0.0,0.45,10.4,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2505,-,23.94,hk,00687,泰升集团,0.32,32,港股,1,,,,,,,,17.57,17.57,,5.69,,0.0,0.94,10.8,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2506,-,23.91,hk,09885,药师帮,4.31,430,港股,1,,,,,,,,17.61,17.61,,5.68,,0.0,1.09,29.8,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2507,-,23.88,hk,03759,康龙化成,18.25,1825,港股,1,,,,,,,,17.66,17.66,,5.66,,0.0,1.79,334.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2508,-,23.88,hk,02068,中铝国际,1.77,177,港股,1,,,,,,,,17.65,17.65,,5.67,,0.0,1.52,52.9,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2509,-,23.87,hk,00002,中电控股,73.20,7320,港股,1,,,,,,,,17.67,17.67,,5.66,,0.0,1.72,1849.4,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2510,-,23.86,hk,89618,京东集团-SWR,86.85,8685,港股,1,,,,,,,,17.68,17.68,,5.66,,0.0,1.13,2447.7,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2511,-,23.85,hk,03393,威胜控股,19.84,1984,港股,1,,,,,,,,17.69,17.69,,5.65,,0.0,2.86,207.3,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2512,-,23.84,hk,80291,华润啤酒-R,18.40,1839,港股,1,,,,,,,,17.71,17.71,,5.65,,0.0,1.85,596.9,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2513,-,23.83,hk,06618,京东健康,32.84,3284,港股,1,,,,,,,,17.72,17.72,,5.64,,0.0,1.58,1054.5,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2514,-,23.79,hk,02490,乐舱物流,4.42,442,港股,1,,,,,,,,17.78,17.78,,5.62,,0.0,1.53,27.2,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2515,-,23.77,hk,09618,京东集团-SW,99.25,9925,港股,1,,,,,,,,17.80,17.80,,5.62,,0.0,1.14,2797.2,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2516,-,23.77,hk,02018,瑞声科技,42.70,4270,港股,1,,,,,,,,17.80,17.80,,5.62,,0.0,1.85,495.1,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2517,-,23.77,hk,00750,水发兴业能源,0.22,22,港股,1,,,,,,,,17.80,17.80,,5.62,,0.0,0.12,5.5,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2518,-,23.73,hk,01767,TS WONDERS,0.32,32,港股,1,,,,,,,,17.86,17.86,,5.60,,0.0,0.60,3.2,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
2519,-,23.71,hk,02768,国恩科技,44.98,4498,港股,1,,,,,,,,17.89,17.89,,5.59,,0.0,1.73,199.2,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
