rank,tier,score,market,code,name,price,min_buy,industry,deepest_layer,roe,gross_margin,net_margin,yoy,cagr,ocf_to_profit,debt_ratio,pe_ttm,peg,eyield,exp_ret,discount,pb,market_cap_yi_usd,fail_reasons
879,-,27.12,us,ELVR,Elevra Lithium Limited - American Depository Shares,68.15,68.15,Elevra Lithium Limited - American Depository Shares,1,,,,,,,,-21.70,,,,0.0,2.04,11.5,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
880,-,27.12,us,ELWT,"Elauwit Connection, Inc. - Common Stock",7.17,7.17,"Elauwit Connection, Inc. - Common Stock",1,,,,,,,,-7.98,,,,0.0,20.83,0.5,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
881,-,27.12,us,EMAT,Evolution Metals & Technologies Corp. - Common Stock,6.61,6.61,Evolution Metals & Technologies Corp. - Common Stock,1,,,,,,,,-9.25,,,,0.0,-158.41,39.2,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
882,-,30.02,us,EMBC,Embecta Corp. - Common Stock,3.26,3.26,Embecta Corp. - Common Stock,1,,,,,,,,1.73,,57.80,,0.0,-0.31,1.9,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
883,-,30.02,us,EML,Eastern Company (The) - Common Stock,27.85,27.85,Eastern Company (The) - Common Stock,1,,,,,,,,28.81,,3.47,,0.0,1.35,1.7,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
884,-,27.12,us,EMPD,Empery Digital Inc. - Common stock,3.56,3.56,Empery Digital Inc. - Common stock,1,,,,,,,,-0.43,,,,0.0,0.60,1.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
885,-,27.12,us,ENGN,enGene Therapeutics Inc. - Common Stock,1.73,1.73,enGene Therapeutics Inc. - Common Stock,1,,,,,,,,-0.91,,,,0.0,0.45,1.2,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
886,-,27.12,us,ENGS,Energys Group Limited - Ordinary Shares,2.43,2.43,Energys Group Limited - Ordinary Shares,1,,,,,,,,-17.07,,,,0.0,540.89,0.8,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
887,-,30.02,us,ENLT,Enlight Renewable Energy Ltd. - Ordinary Shares,89.02,89.02,Enlight Renewable Energy Ltd. - Ordinary Shares,1,,,,,,,,201.13,,0.50,,0.0,5.85,124.1,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
888,-,30.02,us,ENLV,Enlivex Ltd. - Ordinary Shares,0.55,0.55,Enlivex Ltd. - Ordinary Shares,1,,,,,,,,0.11,,909.09,,0.0,0.07,1.3,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
889,-,30.02,us,ENPH,"Enphase Energy, Inc. - Common Stock",49.24,49.24,"Enphase Energy, Inc. - Common Stock",1,,,,,,,,48.07,,2.08,,0.0,5.89,64.9,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
890,-,30.02,us,ENRD,Einride AB - American Depositary Shares,8.65,8.65,Einride AB - American Depositary Shares,1,,,,,,,,186.17,,0.54,,0.0,6.56,14.1,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
891,-,27.12,us,ENSC,"Ensysce Biosciences, Inc. - Common Stock",0.29,0.29,"Ensysce Biosciences, Inc. - Common Stock",1,,,,,,,,-0.38,,,,0.0,-13.10,0.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
892,-,30.02,us,ENSG,"The Ensign Group, Inc. - Common Stock",160.30,160.30,"The Ensign Group, Inc. - Common Stock",1,,,,,,,,25.78,,3.88,,0.0,3.96,93.7,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
893,-,27.12,us,ENTA,"Enanta Pharmaceuticals, Inc. - Common Stock",14.58,14.58,"Enanta Pharmaceuticals, Inc. - Common Stock",1,,,,,,,,-6.84,,,,0.0,3.64,4.2,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
894,-,30.02,us,ENTG,"Entegris, Inc. - Common Stock",179.86,179.86,"Entegris, Inc. - Common Stock",1,,,,,,,,103.62,,0.97,,0.0,6.77,274.3,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
895,-,27.12,us,ENTX,Entera Bio Ltd. - Ordinary Shares,1.77,1.77,Entera Bio Ltd. - Ordinary Shares,1,,,,,,,,-7.05,,,,0.0,8.16,0.9,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
896,-,27.12,us,ENVB,"Enveric Biosciences, Inc.  - Common Stock",1.38,1.38,"Enveric Biosciences, Inc.  - Common Stock",1,,,,,,,,-0.62,,,,0.0,1.00,0.1,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
897,-,27.12,us,ENVX,Enovix Corporation - Common Stock,6.07,6.07,Enovix Corporation - Common Stock,1,,,,,,,,-7.72,,,,0.0,5.50,13.2,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
898,-,27.12,us,EOLS,"Evolus, Inc. - Common Stock",6.94,6.94,"Evolus, Inc. - Common Stock",1,,,,,,,,-10.53,,,,0.0,-15.88,4.6,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
899,-,27.12,us,EOSE,"Eos Energy Enterprises, Inc. - Common Stock",5.88,5.88,"Eos Energy Enterprises, Inc. - Common Stock",1,,,,,,,,-4.19,,,,0.0,-6.99,20.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
900,-,27.12,us,EPOW,E-Power Inc. - Class A Ordinary Shares,0.61,0.61,E-Power Inc. - Class A Ordinary Shares,1,,,,,,,,-1.55,,,,0.0,-2.13,0.3,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
901,-,27.12,us,EPRX,Eupraxia Pharmaceuticals Inc. - Common Stock,6.61,6.61,Eupraxia Pharmaceuticals Inc. - Common Stock,1,,,,,,,,-9.71,,,,0.0,3.13,4.3,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
902,-,27.12,us,EPSM,Epsium Enterprise Limited - Class A Ordinary Shares,1.21,1.21,Epsium Enterprise Limited - Class A Ordinary Shares,1,,,,,,,,-10.86,,,,0.0,1.42,0.2,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
903,-,27.12,us,EPSN,Epsilon Energy Ltd. - Common Shares,5.41,5.41,Epsilon Energy Ltd. - Common Shares,1,,,,,,,,-18.01,,,,0.0,1.32,1.6,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
904,-,27.12,us,EQ,"Equillium, Inc. - Common Stock",3.20,3.20,"Equillium, Inc. - Common Stock",1,,,,,,,,-10.62,,,,0.0,3.40,2.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
905,-,30.02,us,EQIX,"Equinix, Inc. - Common Stock",1042.39,1042.39,"Equinix, Inc. - Common Stock",1,,,,,,,,72.30,,1.38,,0.0,7.19,1028.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
906,-,30.02,us,EQPT,EquipmentShare.com Inc - Class A Common Stock,19.66,19.66,EquipmentShare.com Inc - Class A Common Stock,1,,,,,,,,84.10,,1.19,,0.0,3.16,49.6,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
907,-,27.12,us,ERAS,"Erasca, Inc. - Common Stock",18.32,18.32,"Erasca, Inc. - Common Stock",1,,,,,,,,-20.57,,,,0.0,14.48,57.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
908,-,30.02,us,ERIC,Ericsson - American Depositary Shares each representing 1 underlying Class B share,11.15,11.15,Ericsson - American Depositary Shares each representing 1 underlying Class B share,1,,,,,,,,13.47,,7.42,,0.0,3.17,368.8,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
909,-,30.02,us,ERIE,Erie Indemnity Company - Class A Common Stock,239.75,239.75,Erie Indemnity Company - Class A Common Stock,1,,,,,,,,19.38,,5.16,,0.0,4.71,110.7,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
910,-,30.02,us,ERII,"Energy Recovery, Inc. - Common Stock",9.02,9.02,"Energy Recovery, Inc. - Common Stock",1,,,,,,,,22.58,,4.43,,0.0,2.52,4.6,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
911,-,27.12,us,ERNA,Ernexa Therapeutics Inc. - Common Stock,6.65,6.65,Ernexa Therapeutics Inc. - Common Stock,1,,,,,,,,-0.68,,,,0.0,1.13,0.1,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
912,-,30.02,us,ESCA,"Escalade, Incorporated - Common Stock",18.78,18.78,"Escalade, Incorporated - Common Stock",1,,,,,,,,16.77,,5.96,,0.0,1.47,2.6,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
913,-,30.02,us,ESEA,Euroseas Ltd. - Common Stock,66.37,66.37,Euroseas Ltd. - Common Stock,1,,,,,,,,3.53,,28.33,,0.0,0.95,4.7,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
914,-,27.12,us,ESLA,"Estrella Immunopharma, Inc. - Common Stock",1.04,1.04,"Estrella Immunopharma, Inc. - Common Stock",1,,,,,,,,-3.38,,,,0.0,-8.49,0.4,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
915,-,30.02,us,ESLT,Elbit Systems Ltd. - Ordinary Shares,758.72,758.72,Elbit Systems Ltd. - Ordinary Shares,1,,,,,,,,60.01,,1.67,,0.0,8.28,352.9,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
916,-,30.02,us,ESOA,Energy Services of America Corporation - Common Stock,19.34,19.34,Energy Services of America Corporation - Common Stock,1,,,,,,,,39.03,,2.56,,0.0,4.43,3.6,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
917,-,27.12,us,ESPR,"Esperion Therapeutics, Inc. - Common Stock",3.16,3.16,"Esperion Therapeutics, Inc. - Common Stock",1,,,,,,,,-109.70,,,,0.0,-2.64,8.1,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
918,-,27.12,us,ESTA,Establishment Labs Holdings Inc. - Common Shares,85.81,85.81,Establishment Labs Holdings Inc. - Common Shares,1,,,,,,,,-57.74,,,,0.0,170.83,25.3,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
919,-,27.12,us,ETON,"Eton Pharmaceuticals, Inc. - Common Stock",36.20,36.20,"Eton Pharmaceuticals, Inc. - Common Stock",1,,,,,,,,-672.27,,,,0.0,32.39,9.9,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
920,-,30.02,us,ETOR,eToro Group Ltd. - Class A Common Shares,39.47,39.47,eToro Group Ltd. - Class A Common Shares,1,,,,,,,,13.18,,7.59,,0.0,2.28,31.4,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
921,-,27.12,us,ETS,Elite Express Holding Inc. - Class A Common Stock,0.85,0.85,Elite Express Holding Inc. - Class A Common Stock,1,,,,,,,,-6.82,,,,0.0,1.09,0.1,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
922,-,27.12,us,EU,enCore Energy Corp. - Common Stock,1.31,1.31,enCore Energy Corp. - Common Stock,1,,,,,,,,-9.35,,,,0.0,1.00,2.5,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
923,-,27.12,us,EUDA,Euda Health Holdings Limited - Ordinary Shares,14.00,14.00,Euda Health Holdings Limited - Ordinary Shares,1,,,,,,,,-15.12,,,,0.0,-9.85,0.4,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
924,-,27.12,us,EVAX,Evaxion A/S - American Depositary Share,3.10,3.10,Evaxion A/S - American Depositary Share,1,,,,,,,,-2.65,,,,0.0,1.96,0.3,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
925,-,30.02,us,EVCM,EverCommerce Inc. - Common Stock,10.06,10.06,EverCommerce Inc. - Common Stock,1,,,,,,,,54.80,,1.82,,0.0,2.49,17.8,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
926,-,30.02,us,EVER,"EverQuote, Inc. - Class A Common Stock",23.79,23.79,"EverQuote, Inc. - Class A Common Stock",1,,,,,,,,7.65,,13.07,,0.0,3.49,8.4,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
927,-,27.12,us,EVGN,Evogene Ltd. - Ordinary Shares,0.44,0.44,Evogene Ltd. - Ordinary Shares,1,,,,,,,,-0.45,,,,0.0,-2.09,0.1,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
928,-,27.12,us,EVGO,EVgo Inc. - Common Stock,1.91,1.91,EVgo Inc. - Common Stock,1,,,,,,,,-12.86,,,,0.0,15.48,6.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
929,-,27.12,us,EVLV,"Evolv Technologies Holdings, Inc. - Class A Common Stock",5.80,5.80,"Evolv Technologies Holdings, Inc. - Class A Common Stock",1,,,,,,,,-28.62,,,,0.0,8.65,10.4,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
930,-,27.12,us,EVO,Evotec SE - American Depositary Shares each representing 1/2 of one ordinary share,2.80,2.80,Evotec SE - American Depositary Shares each representing 1/2 of one ordinary share,1,,,,,,,,-4.39,,,,0.0,1.24,10.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
931,-,30.02,us,EVRG,"Evergy, Inc. - Common Stock",86.43,86.43,"Evergy, Inc. - Common Stock",1,,,,,,,,22.59,,4.43,,0.0,1.96,199.2,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
932,-,27.12,us,EVTV,"Envirotech Vehicles, Inc. - Common stock",1.70,1.70,"Envirotech Vehicles, Inc. - Common stock",1,,,,,,,,-0.76,,,,0.0,-2.69,0.2,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
933,-,30.02,us,EWBC,"East West Bancorp, Inc. - Common Stock",129.09,129.09,"East West Bancorp, Inc. - Common Stock",1,,,,,,,,12.70,,7.87,,0.0,1.97,176.8,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
934,-,27.12,us,EWTX,"Edgewise Therapeutics, Inc. - Common Stock",40.63,40.63,"Edgewise Therapeutics, Inc. - Common Stock",1,,,,,,,,-24.84,,,,0.0,8.86,43.7,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
935,-,30.02,us,EXC,Exelon Corporation - Common Stock,46.62,46.62,Exelon Corporation - Common Stock,1,,,,,,,,17.17,,5.82,,0.0,1.63,477.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
936,-,30.02,us,EXE,Expand Energy Corporation - Common Stock,91.19,91.19,Expand Energy Corporation - Common Stock,1,,,,,,,,6.76,,14.79,,0.0,1.12,218.2,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
937,-,30.02,us,EXEL,"Exelixis, Inc. - Common Stock",54.41,54.41,"Exelixis, Inc. - Common Stock",1,,,,,,,,16.41,,6.09,,0.0,7.07,136.8,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
938,-,27.12,us,EXFY,"Expensify, Inc. - Class A Common Stock",1.79,1.79,"Expensify, Inc. - Class A Common Stock",1,,,,,,,,-8.40,,,,0.0,1.25,1.7,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
939,-,30.02,us,EXLS,"ExlService Holdings, Inc. - Common Stock",25.86,25.86,"ExlService Holdings, Inc. - Common Stock",1,,,,,,,,15.71,,6.37,,0.0,5.07,39.5,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
940,-,27.12,us,EXOZ,eXoZymes Inc. - Common Stock,8.43,8.43,eXoZymes Inc. - Common Stock,1,,,,,,,,-7.94,,,,0.0,50.26,0.8,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
941,-,30.02,us,EXPE,"Expedia Group, Inc. - Common Stock",255.88,255.88,"Expedia Group, Inc. - Common Stock",1,,,,,,,,20.64,,4.84,,0.0,53.32,307.1,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
942,-,30.02,us,EXPO,"Exponent, Inc. - Common Stock",58.76,58.76,"Exponent, Inc. - Common Stock",1,,,,,,,,26.17,,3.82,,0.0,8.43,28.5,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
943,-,30.02,us,EXTR,"Extreme Networks, Inc. - Common Stock",32.37,32.37,"Extreme Networks, Inc. - Common Stock",1,,,,,,,,260.13,,0.38,,0.0,53.61,42.3,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
944,-,27.12,us,EXYN,"Exyn Technologies, Inc. - Common Stock",5.20,5.20,"Exyn Technologies, Inc. - Common Stock",1,,,,,,,,-3.29,,,,0.0,-3.54,0.4,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
945,-,30.02,us,EYE,"National Vision Holdings, Inc. - Common Stock",19.01,19.01,"National Vision Holdings, Inc. - Common Stock",1,,,,,,,,32.69,,3.06,,0.0,1.70,15.2,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
946,-,27.12,us,EYPT,"EyePoint, Inc. - Common Stock",14.30,14.30,"EyePoint, Inc. - Common Stock",1,,,,,,,,-4.41,,,,0.0,5.20,12.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
947,-,27.12,us,EZGO,EZGO Technologies Ltd. - Ordinary Shares,1.31,1.31,EZGO Technologies Ltd. - Ordinary Shares,1,,,,,,,,-0.35,,,,0.0,0.06,0.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
948,-,30.02,us,EZPW,"EZCORP, Inc. - Class A Non-Voting Common Stock",34.57,34.57,"EZCORP, Inc. - Class A Non-Voting Common Stock",1,,,,,,,,14.51,,6.89,,0.0,1.90,21.3,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
949,-,27.12,us,EZRA,"Reliance Global Group, Inc. - Common Stock",3.25,3.25,"Reliance Global Group, Inc. - Common Stock",1,,,,,,,,-0.27,,,,0.0,0.24,0.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
950,-,30.02,us,FA,First Advantage Corporation - Common Stock,18.05,18.05,First Advantage Corporation - Common Stock,1,,,,,,,,362.64,,0.28,,0.0,2.39,31.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
951,-,27.12,us,FABC,"Fabric.AI, Inc. - Common Stock",3.69,3.69,"Fabric.AI, Inc. - Common Stock",1,,,,,,,,-0.74,,,,0.0,2.27,0.2,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
952,-,30.02,us,FAC,Factorial Energy Inc. - Class A Common Stock,11.09,11.09,Factorial Energy Inc. - Class A Common Stock,1,,,,,,,,149.86,,0.67,,0.0,4.37,11.9,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
